rank,priority_band,priority_rationale,action_class,instrument_uri,instrument_label,component_uri,component_label,doc_family,current_reachable_urls,current_blocked_urls,suggested_source_target,recommended_action,status,live_candidate_urls_by_family,has_live_candidates,needs_link_replacement,needs_component_specific_upgrade,next_step,deepscan_pages_checked,deepscan_best_url,deepscan_best_snippet,deepscan_score,deepscan_verdict,deepscan_reason,v3_strict_verdict,v3_strict_reason
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0000970,,pmsr:/COM1740097957423935,Pupil Simulator  -- CB:Pupil Simulator Size,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0002097,,pmsr:/COM1740485914720735,Skin Volume Change Component Stem  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,"systems developed to solve a health problem and improve quality of life.* it is used interchangeably with &lsquo;health care technology&rsquo;. world health assembly resolution wha60.26, may 2007 show less show more what are medical devices",3,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0001007,,pmsr:/COM1738098129989165,Stoma Inflator  -- CB:Stomach Inflator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0000479,,pmsr:/COM1740493917966195,Tissue Penetration Component Stem  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819782231595,Anatomage Clinical Table,pmsr:/COM1786054978466106000,Anatomage Clinical Table Actuator,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,6,https://www.anatomage.com/contact/,anatomage | contact us products anatomage table anatomage xtreme reality anatomage theater anatomage lessons anatomage tablet science explore all prod,6,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819782231595,Anatomage Clinical Table,pmsr:/COM1786054978466101000,Anatomage Clinical Table Detector,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,6,https://www.anatomage.com/contact/,anatomage | contact us products anatomage table anatomage xtreme reality anatomage theater anatomage lessons anatomage tablet science explore all prod,6,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819116467195,Anatomage Large Table,pmsr:/COM1786054978466118000,Anatomage Large Table Actuator,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,6,https://www.anatomage.com/contact/,anatomage | contact us products anatomage table anatomage xtreme reality anatomage theater anatomage lessons anatomage tablet science explore all prod,3,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819116467195,Anatomage Large Table,pmsr:/COM1786054978466115000,Anatomage Large Table Detector,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,6,https://www.anatomage.com/contact/,anatomage | contact us products anatomage table anatomage xtreme reality anatomage theater anatomage lessons anatomage tablet science explore all prod,3,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819955334025,Anatomage Science Table,pmsr:/COM1786054978466132000,Anatomage Science Table Actuator,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,6,https://www.anatomage.com/contact/,anatomage | contact us products anatomage table anatomage xtreme reality anatomage theater anatomage lessons anatomage tablet science explore all prod,6,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819955334025,Anatomage Science Table,pmsr:/COM1786054978466127000,Anatomage Science Table Detector,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,6,https://www.anatomage.com/contact/,anatomage | contact us products anatomage table anatomage xtreme reality anatomage theater anatomage lessons anatomage tablet science explore all prod,6,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
